Name,Date,Review,Rating,Developer,Website
galinasvmow,2023-12-05,"В апреле 2023г. заключила договор долевого участия на апартаменты бизнес-класса в ЖК Тропарево Парк. Срок передачи объекта по договору 30.07.23. Позже я узнала, что мой корпус вообще в марте должны были сдать. Менеджер по продажам...
ноль
все минусы упомянуты выше в отзыве - застройщик деньги свои получил, а ключи своевременно не выдает. ЖК не соответствует заявленному бизнес-классу от слова совсем.",1,Самолет,Otzovik
Анна Глотова,2023-10-12,"ЖК ""Остафьево"", сентябрь 2023. Рассказывали про акции и скидки, кухня + техника + мебель+ декор в подарок. По стоимости +300 тыс. за все. Реально - обман. На изучение скинули документы, кухня и техника, мебель -...
красиво рассказывают про то, что будет
Обман",1,Самолет,Otzovik
Sergey vostokov,2023-02-23,"Покупал квартиру в пригороде лесном, когда получил, отделка некачественная, очень много различных косяков, при акте приемки всё учли, что двери не закрываются, то вовсе из пазов выходят то наоборот не заходят, некорректно работают сенсоры выключения...
Нет
Го...но компашка.",1,Самолет,Otzovik
ЗлаяВера,2024-09-22,"У нас квартира в ЖК Цветочные Поляны. Раньше застройщик был МИЦ-прекрасная компания, всегда и во всём шла навстречу, дольщика не бросала, косяки исправляла. Но! Пришёл Самолёт! И началось-розетка изначально не работает-зона ответственности покупателя, окно не...
Нет
Во всём",1,Самолет,Otzovik
svvov,2024-08-29,"купил помещение в 2021 в Тропарево, с обещанием ключей в 2022. Сейчас 2024 но ключей даже не обещают в ближайшее время. А зачем им спешить? Деньги мои к ним ушли и торопиться не нужно. Менеджеры...
красивые обещания
прошло 2 года, ключей нет",1,Самолет,Otzovik
prokt1991,2023-12-31,"Никогда не связывайтесь с этим застройщиком, все максимально убого. Просто для примеры трубы отопительные идущие прямо по стене основной комнаты покрашенные криворукими таджиками. Сюда же лифт работающий по своему графику, отсутствие теплой воды по несколько...
Нет
Весь жк целиком",1,Самолет,Otzovik
Nasty199444,2023-10-19,"Приобрели в 2018 году квартиру в жк Томилино парк. Она была нашей мечтой. Делали ремонт под себя новый. В одной комнате сделали мумоизоляцию, понимая, что она будет детской комнатой. Как только сделали ремонт, заселились, заселились...
Быстро строятся дома
Жизнь с соседями",1,Самолет,Otzovik
136mnn,2023-10-03,"В ноябре 2022 г в офисе застройщика ""Самолет ""меня раскрутили"" на бронирование студии, сроком на 3 месяца и суммой брони аж 50.000рублей)Изначально я сказала менеджеру, что свою квартиру я ещё не продала, на деньги которой...
Нет
Сплошной обман и развод",1,Самолет,Otzovik
Павел212121,2023-10-01,"По дду должны были передать квартиру, крайняя дата вышла, ключи не передали, по телефону или письмом/смс не оповестили. На сайте яислиться информация что дом заселение, там даже отделки ещё нет. 0 баллов, оценивать...
Документы все на сайте видны
Не сдали квартиру в срок",1,Самолет,Otzovik
iren6955,2023-09-29,"Хотели через компанию снять квартиру в Москве. Менеджер Денис попросту врал нам и в итоге в день подписания договора послал нас подальше, опять наврал в три короба и в итоге выставил эту квартиру дороже. Совет...
нет
Компания ""Самолет"" имеет лживых, и скользких менеджеров. Не выполняют свои договоренности.",1,Самолет,Otzovik
Admin2023,2023-09-23,"Компания самолет Мисайлово Егорово парк и так далее Система одна у них Выманить у вас бабки Вы резервируйте жилье 10000рублей вносите Менеджер расказывает сказки и расписывает сто все это возвращается если вдруг будет отказ от...
Хорошая реклама
Много подводных камней",1,Самолет,Otzovik
tagan777,2023-08-26,"ЖК Квартал Некрасовка. Куплена квартира с ремонтом. Дом сдан в декабре прошлого года. По договору выдача ключей до 30.09.2023, но письмо с требованием принять квартиру выслали еще в апреле 2023 г. Когда мы позвонили и...
нет вообще.
Абсолютно хамское поведение к дольщикам.",1,Самолет,Otzovik
Аноним5510359,2023-08-11,"Это та компания Самолёт-Спб, которая нанимает видимо по объявлению без проверки квалификации и навыков рукожопых строителей, отделочников и др., делающих кривые стены и потолки. Оставляющих после себя торчащие куски арматуры на балконе. Геометрические показатели завалов...
Кофе-машина в офисе продаж
Работают не по СНИПам.",1,Самолет,Otzovik
ИвСергей,2023-07-17,"Заключили договор на покупку новостройки. Сразу после сделки начались сюрпризы. Застройщик, не предупредив об этом заранее, выставил счет на реквизиты сторонней компании, на оплату услуг по оформлению документов на 30,000 рублей. Все доводы о том...
Вежливо общаются по телефону
Навязанные услуги. Игнорирование клиентов после сделки.",1,Самолет,Otzovik
Татьяна 7613,2023-05-26,"ЖК Люберцы от Самолет 6 очередь. Опустим задержку на месяц с рассылкой писем что все готово в подобающий срок, как говорится правительство разрешило фырчим и трем к носу. Вот она долгожданная приемка... Входная дверь, по...
быстро стоят
Качество квартир, особенно инженерных систем",1,Самолет,Otzovik
gektorrus,2024-08-14,"Приобретал кладовое помещение в Большом Путилково, т. к. строили дома недалеко от нашего ЖК. Срок передачи по договору до декабря 2023 года, в декабре естественно ничего не передали, обещали в течение полугода. Несколько раз перенесли...
Есть офис продаж
Не выполняют обязательства по договору",1,Самолет,Otzovik
Ilya511,2024-05-30,"Приобрел две квартиры в д. Путилково у застройщика ""самолёт"", одна с ремонтом : все отваливается, ламинат с буграми, двери межкомнатные установлены не ровно, углы в ванной далеко не 90 градусов. Входная плохо со скрежетом открывается/закрывается...
Нет
Плохое качество ремонта и строительства",1,Самолет,Otzovik
Милана158,2024-05-30,"Цены завышены (несмотря на то, что застройщик считается самым бюджетным) Отношение к клиентам ""на отвали"", надо самим по 100 раз писать/звонить уже закрепленному менеджеру, чтобы тебе дали консультацию или пояснили вопрос. И кроме того скрытые...
Плюсов нет
Хамское отношение к клиентам",1,Самолет,Otzovik
Садриева1951,2023-11-22,"Очень пожалели, что купили квартиру от этого застройщика. Жилино- 1,1 квартал, дом4. В квартирах нет тепла. Температура+7, +10. Застройщик не принимает никаких мер, люди мёрзнут. Так что, если хотите мёрзнуть, тогда вам сюда. Вентиляции не...
Плюсов нет
Одни минусы",1,Самолет,Otzovik
Anakin97Eng,2023-11-14,"На сайте samolet в процессе брони отображается неверная цена. По мере приближения сделки к завершению, цена изменяется в большую сторону, менеджером навязываются ""обязательные"" допуслуги (мебель). Сливают данные клиентов третьим лицам(На ваш номер начинают звонить займы...
надеюсь, что строят хорошо. Сделку в итоге не заключил
Неточность, переменчивость условий",1,Самолет,Otzovik
FROLOEL,2023-11-04,"Пригород лесное 5-я очередь, заселение 31.05.2023, на данный момент04.11.2023, зеселен на треть и то первое заселение началось в конце июля, по факту снимают деньги с экскроу счёта, ключи не выдают, выдавали ключи без претензий, это...
Нет
Все написано вверху",1,Самолет,Otzovik
Аноним5589718,2023-09-15,"Пишу исключительно для того, чтобы не оказались в моей ситуации. Предлагаю просто забыть, что есть такая компания как ""Самолет"". Не приаких обстоятельствах, чтобы не предлагал данный застройщик, не поддавайтесь. Рынок большой, есть из чего выбрать...
Бесплатное кофе а офисе продаж
Все остальное",1,Самолет,Otzovik
Ирина 1234567890,2024-09-29,"Компания не выполняет обещания. Не выплачивает обещанные бонусы за покупку квартиры по рекомендации. Хорошее отношение только до покупки квартиры, после покупки дозвониться до вышестоящего руководства невозможно, обратная связь не работает, на неоднократные мои заявки перезвонить...
Нет
Неисполнение обещаний.",1,Самолет,Otzovik
Vasy solov,2024-06-24,"Начало было хорошим. Перед бронированием созвонились с менеджером Тимуром, он рассказал условия их специальной программы - рассрочка. По ней мы 2 года платим по 50 тысяч, а потом входим в любую доступную нам ипотеку. Согласились...
Попробуйте отыскать, будет сложно. Все отзывы позитивные накручены
Вранье, надбавки к ценам, игнорят все уточняющие вопросы, а общаются там, где их не поймать за руку",1,Самолет,Otzovik
versorokina2007,2024-04-09,"Покупали сыну квартиру в ЖК Прибрежный парк. По ДДУ обещали ключи до 30.09.2023 года, даже ещё раньше. Объяснили, что специально указывают срок больше, но сдадут раньше. Сегодня 09.04.2024 год, но ключей до сих пор нет...
квартиры с чистовой отделкой
Обоссаные углы в наших квартирах и проживание в них рабочих, срыв сроков, мораторий, наплевательское отношение к клиентам.",1,Самолет,Otzovik
Unika160317,2023-11-09,"Хотели заказать комплекс услуг, поскольку ""Самолёт"" позиционирует себя как спец по услугам в комплекте. На сайте Самолёта выбираешь услуги, исполнителей и нажимаешь кнопку ""Заказать услугу"". Вроде просто и удобно. Но дальше начинается трэш. Звонят девочки...
Адреналин, для любителей экстрима. У кого масса свободного времени - сюда
Потерянное время. Совковый сервис, когда продавец мог обматерить покупателя",1,Самолет,Otzovik
apelargonium,2023-10-03,"Приобретала квартиру у данного застройщика в декабре 2022г, обещали сроки сдачи март 2023г, затем перенесли на июль, после на сентябрь. Сейчас октябрь, ключи так и не выдали. Самое неприятное, что в октябре началась новая история...
Нет
Куча",1,Самолет,Otzovik
If8547722,2024-10-25,"Очень низко оценили мою квартиру. Остался неприятный осадок после консультации в самолёт плюс на домодедовской в ТЦ Галерия водолей. красивая обёртка и все и название...
Красивый офис
Их куча",2,Самолет,Otzovik
Аноним6269264,2024-09-24,"Добрый день, попал номер в базу обзвона самолета, совершают звонки до 10 в день, плюс сотрудники самолет, дали номер риэлтораам санк петербурга. На требование прекратить, от них все равно шли звонки...
Нет
Нет",1,Самолет,Otzovik
zcarz,2023-09-06,"Приобрел квартиру в ЖК ""Марьино"", был выделен очень непрофессиональный и некомпетентный менеджер по сопровождению продаж, который не умеет общаться с покупателями, а также подготовил документы с ошибками. Мною было написана жалоба в личном кабинете, которая...
Нет
Нежелание решать самими же созданные проблемы",1,Самолет,Otzovik
Pryanyk,2023-08-30,"Больше года назад приобрел квартиру в Некрасовке от гк Самолёт . В июне пришло письмо о получении ключей согласно ДДУ, но на сайте запись на получение ключей не открыта . Как выяснилось по состоянию на...
Никаких
Шаблонные ответы",1,Самолет,Otzovik
Nikola034,2023-03-09,"Всем доброго времени суток, всегда видел и слышал о компании только положительные отзывы. Недавно сам решил приобрести апартаменты и тут началось. Уже неделею не можем указать точную сумму в договоре, она как-то меняется в большую...
Современный ЖК
Их очень много.",1,Самолет,Otzovik
Dobryninaleksey,2022-01-17,"Здравствуйте. Меня зовут Алексей Д. Покупаю вторую квартиру в ЖК пригород лесное (вторая квартира для пожилых родителей). Подбирал покупку квартиры на самом старте продажи корпуса. Я пришёл в офис 12.01.2022 г. Выбрав квартиру с менеджером...
Не вижу
Полное неуважение к покупателям",1,Самолет,Otzovik
Андрей Фунтов,2018-02-28,"Осмотр квартиры люберцы 2017, квартира с ремонтом от застройщика. Подошел срок сдачи, записался на осмотр квартиры через личный кабинет. Осмотр квартиры проходил вчера. Встретили с улыбкой, но как только мы зашли в квартиру на осмотр...
нет
ужасное отношение",1,Самолет,Otzovik
ezh,2018-01-12,"Для того, чтобы купить квартиру у этой компании вам нужно будет изрядно понервничать или быть готовым к дополнительным расходам. Представьте ситуацию: вы долго выбирали на сайте квартиру, созванивались с их менеджерами-балаболами, ездили смотрели объект, готовили...
объекты пока строятся и сдаются. но это пока.
обман от менеджеров компании.",2,Самолет,Otzovik
Shtanas,2024-07-22,"Купил студию в жк люберцы. Был на приемке 6 мая. Прошло 75 дней. Звонил в самолет 10 раз. Ни разу не перезвонили. Плевали они на вас после того как отдали деньги. 75 дней устраняют недостатки...
Цена. С ремонтом
Сроки не соблюдаются. Не достучаться",1,Самолет,Otzovik
Армаан,2024-06-21,"Менеджер по продажам Юлия Сафино не рекомендую с ней проводить сделку, наглым образом обманывает людей, ужасный менеджер не тратьте свое...
Минус что в этой компании работает данный менеджер позор что такая компания содержит таких сотрудников
Очень большой минус",1,Самолет,Otzovik
Конилэнд,2023-07-20,"Купили квартиру в ЖК Остафьево в феврале в доме второй очереди. Состояние фасадов, придомовой территории и мест общего пользования насторожило сразу, но решили пожить-посмотреть. Летом двери настежь... я такого не помню нигде в Москве. Ручку...
Почти нет
Почти все",1,Самолет,Otzovik
faig2616,2022-11-10,"Вызывали из Казани по объявлении на работу в качестве отделочника, подрядчики ПАО Самолет. Я сначала поехал один, как говорится на разведку и очень разачеровалься. Обычная Московская шарага кидалово. Работал по 14-часов 4-е дня. За 4-е...
Нет.Обычный Шакалий ячейка
Сплошные.Качество жилья,красиво только с наружи,я видил как строить строители из солнечного узбекистана,за что и уехал и оставил эту работу.Жаль людей которые покупают это жилье за бешенные деньги!",1,Самолет,Otzovik
Eeekpol11,2024-06-22,"Всем добрый день. Хотим предостеречь всех тех, кто хочет брать квартиру через самолет. Уже два месяца просрочки, из-за чего у нас проблемы с банком по ипотеке! По информации от прораба Ивана- квартиру затапливало с крыши...
Нет!
Плохой сервис , задержка выдачи ключей",1,Самолет,Otzovik
Tani-99,2024-06-02,"Хотели преобрести квартиру у данного застройщика в ЖК ЦВЕТОЧНЫЕ ПОЛЯНЫ! В Нас уверили, что можно забронировать квартиру за 10 тыс руб на 14 дней, чтобы цена зафиксировалась за нами, а в случае, если мы передумаем...
Нет
Отношение",1,Самолет,Otzovik
Qweiopasd1988,2024-06-01,"Не рекомендую данную компанию, поелбретал квартиру в пригород лесном, обманули со сдачей, даже не проинформировали, когда покупал менеджер Елизавета уверяла что сдача будет раньше срока, обманули, не рекомендую, преобретайте квартиру ку других...
Только минусы , плюсов даже не может дать , не советую, не рекомендую, поеобретайти в другом месте, со мнению знакомых которые купили в самолёте ремонт г...
Одно минусы —",1,Самолет,Otzovik
Дмитрий 3112,2024-04-29,"Очень жалею что приобрел в этой компании недвижимость. Сплошное разочарование. Очень завышенные тарифы УК. Постоянно названивают и предлагают не нужные услуги ( давайте мы Вам сдадим, давайте сделаем ремонт, давайте поставим...
Нет
Отвратительная работа н а всех этапах",1,Самолет,Otzovik
Selyanin77,2024-03-31,"Будьте внимательны! Не корректная работа с клиентами. Эскроу счёт обнулили в ноябре 23г., а ключи так и не выдали по состоянию на...
Хорошая работа рекламы
Не соблюдают условия договора",1,Самолет,Otzovik
andysnow,2024-01-16,"приобрели квартиру в ЖК Горки Парк, обещали передать квартиру до 31 октября 2023 года, за день перенесли сроки и направили письмо о том что якобы мы договорились и обсудили сроки переноса и то что мы...
нет
в том что согласился приобрести квартиру у Самолета",1,Самолет,Otzovik
Наталья чудо,2024-01-04,"Никому не советую приобретать что-то у данного застройщика, ведь все обещания так и останутся обещаниям. Начнём с Целепорт-это обман, деньги якобы зачислить неделями, на целепорт моего ""друга"" приведённого в компанию деньги так и не поступили...
Отсутствуют
Все вышеперечисленное",1,Самолет,Otzovik
Stplastjgk,2023-12-12,"Соединили меня менеджеры Авито с этой компанией. Интересовал ЖК Мытищи парк. Поговорив по телефону, назначили встречу по ZOOM c презентацией поекта ЖК, т. к. я проживаю в другом регионе. На следующий день ровно в 13.00...
отсутствуют
не выходят на связь вообще, ужасная работа менеджеров!",1,Самолет,Otzovik
Аноним1539345,2023-03-26,"Данная компания не выполняет своих обязательств. Ремонт ""3-"", задержки по срокам сдачи, сами дома построены из некачественных материалов, типа строят же не себе любимым. Только дайте денег, а потом идите ""лесом"". Вот и все их...
не нашел вообще, все у них плохо. Не видитесь на их стоимость.
качество материалов, сроки сдачи, отношение к клиентам, обслуживание, транспортная доступность, место расположение",1,Самолет,Otzovik
lenavkr,2023-03-23,"Купила квартиру в ЖК Алхимово в 2021 году. По договору срок заселения до 28 февраля 2023 года. Поскольку сама живу не в Москве и покупала квартиру без ремонта (у меня имелась договорённость с бригадой отделочников)...
Понравился район
Жуткое отношение к клиенту после получения денежных средств",1,Самолет,Otzovik
Аноним5239727,2023-03-16,"Связаться с любым специалистом в компании ГК ""Самолет"" невозможно. Ездила туда 3 раза ходила между отделом заселения и отделом продаж. Нужно было получить разрешение на уступку. Дали телефон Алены которая якобы выдает разрешения, она на...
их просто нет как только вы заплатили деньги больше с вами не общаются
плохое отношение к клиенту не возможно получить информацию и документы",1,Самолет,Otzovik
M07062003,2023-01-30,"ЖК Пригород лесное. На мирное исполнение Самолетом гарантийных обязательств можно не рассчитывать. Через неделю после приемки квартиры начали отходить обои в разных местах. Отправила заявку на устранение дефектов. Назначают день и время и ... никто...
Уже нет
Перебои с электричеством, воду ужасная, машину не припаркуешь, УК хамят, звукоизоляции нет, гарантийного ремонта нет. Транспортная доступность ужасная!",1,Самолет,Otzovik
Edgar81,2022-11-16,"Компания ""Самолет Девелопмент"" (Россия, Москва) редкостное зло на рынке ипотечных предложений! красивая макаронина на ухо активные зазывалы клиентов обман с % ставкой 0.01 либо 0.1 это обман нет таких ставок! это возможно при подарке банку...
красивая реклама а далее обман
далее обман с % ставкой 0.01 либо 0.1 это обман при условии подарка банку + 30% к стоимости",1,Самолет,Otzovik
rumia2,2022-11-07,"Приобрели квартиру в феврале 2021года у Застройщика «Самолёт», в ДДУ срок указан был 31.08.2022г. Сегодня 7 ноября 2022года, ключи не выдают и не планируют, каждый месяц новые отговорки. То у них отделка не закончена была...
Нет у них плюсов
Одни минусы",1,Самолет,Otzovik
Аноним4883608,2022-09-07,"Отношение к клиентам -профигистическое. Хочешь купить еще приходится ""бегать"" за ними. Акции такое чувство, что обман, что бы привлечь клиентов. На сайте одно, в итоге получается приходится все пересчитывать. калькулятор считает какую-то дичь, начиная с...
красивые буклеты.
дно... на клиентов пофигу",1,Самолет,Otzovik
Наталья-К1983,2024-04-30,"Купили студию в ЖК ""Алхимово"" и уже 100 раз пожалели об этом. По договору ДДУ ключи должны были отдать до 30.10.2023. Сегодня 30.04.2024. Просрочка ровно 6 месяцев!!! Деньги с эскроу-счета списали еще в августе. Звоним...
их нет
их много",1,Самолет,Otzovik
Apofis001,2024-03-01,"Сам ЖК может и не плохой. Только это вранье по 15 мин до метро и трамвай в скором будущем. Дорожная ситуация уже критическая! Несчастное Володарское шоссе уже выжали и выкрутили на изнанку. Не рассчитана эта...
Близко к Москве
Парковок нет, всего два выезда из ЖК.",1,Самолет,Otzovik
Аноним1976930,2024-01-08,"Жк новое внуково. Жилье комфорт класса. )) Выдача ключей с 9ти месячной задержкой. Трубы текут, ремонт от застройщика убогий, лифты не работают уже 4 дня, что-то залило. В квартирах холодно. Электричество пропадает временами, как и...
Да нет их
Полно, прежде чем покупать там квартиру пообщайтесь с жильцами, есть куча каналов в телеграмм",1,Самолет,Otzovik
Boeing1982,2024-01-03,"Здравствуйте новые покупатели жк Самолёт, перед бронированием выбранной вами квартиры не спешите её оплачивать, чтобы она осталась за вами, я до НГ оплатил бронирование в размере 10 т. р. после чего позвонил мне менеджер и...
Нет
Не достоверная информация",1,Самолет,Otzovik
Lidailya,2023-12-11,"Купили квартиру в ж/к Остафьево со сроком сдачи 30.10. 2023 г. На дворе декабрь, нас постоянно кормят завтраками, переносы каждые 2 недели, в офисе заселения никакой информацией не располагают, говорят вся информация находится в штабе...
Красиво продают
Нет связи с начальством",1,Самолет,Otzovik
OxanaTrfm,2023-03-10,"Самый непорядочный и отвратительный застройщик в городе! После того, как вы подпишете дду с этой организацией, можете забыть про дружелюбное и профессиональное отношение как к клиенту. ГК самолет не будет выходить на связь, перезванивать по...
Их нет!
Во всем: ужасное пренебрежительное отношение, отсутствие обратной связи, некомпетентные сотрудники",1,Самолет,Otzovik
Alegri69,2022-07-07,"Отделка апартаментов в ЖК Спутник застройщика группы Самолет - это наплевательское отношение и неуважение к людям! В помещении все, что только можно, под замену: механические повреждения и дефекты установки всех оконных блоков и балконного блока...
Расположение
Безобразная отделка",1,Самолет,Otzovik
AntonSSD,2019-03-16,"В 18году приобрели апартаменты в ЖК спутник Строгино. На момент приобретения, менеджеры компании обещали инфраструктуру, садик площадку, дорогу до метро, щиты от МКАДа, конечно текст договора не содержал всего обещанного. Поскольку застройщик апартов не обязан...
Цена
Менеджеры умышленно вводят в заблуждение покупателей с целью получения выгоды. Если нужна ссылка на группу участников дду, обратитесь в личку, я отправлю вам ссылку.",2,Самолет,Otzovik
ВладимирМВ,2024-02-14,"Добрый день. Не компетентные сотрудники. Не смогли помочь с бронированием квартиры в Целепорте. Многие не в курсе как это сделать и постоянно кормят обещаниями. Пол месяца не мог забронировать квартиру, потом решил обратиться к другим...
Много проектов ЖК
Не компетентные, не коммуникабельные, обещания по телефону не выполняют, нельзя довериться",1,Самолет,Otzovik
Gimoba,2023-10-31,"ГП Самолет Пригород Лесное. По ДДУ срок сдачи объекта 31.05.23 по настоящее время сроки сдачи переносятся уже на 5 месяцев и это не предел, позвонив сегодня сново перенос на 2 недели и так из месяца...
нет
Одни минусы",1,Самолет,Otzovik
Andrey777773,2023-06-16,"Была куплена квартира в ЖК Остафьево и в течении 2-х месяцев, что они дают на устранение недостатков, никто не соизволил, что-нибудь сделать. Только врут и переводят стрелки друг на друга. Это мы решим через суд...
Есть с чем сравнивать и пока ниже среднего впечатления
Управляющая компания",1,Самолет,Otzovik
Алексей КМ,2023-04-15,"Просто не сдают кладовые не объясняя причины, не на какие запросы, звонки и походы в офис не реагируют, от слова совсем, по информации и фотографиям жильцов, там все затопило и видимо ждут лета, когда все...
Нет
Все описал выше",1,Самолет,Otzovik
Аноним4447795,2023-03-27,"Застройщик после пандемии на дрожжах в виде поддержки бедных строителей государством не только задрал цены, так еще и начал задерживать выдачу ключей, при этом ВСЕ ОПЕРАТОРЫ ВРУТ!! По ДДУ ЖК Самолет срок передачи ключей до...
их нет вообще с таким сервисом
хамство, пофигизм, мошенничество, задержка сроков строительства и передачи ключей",1,Самолет,Otzovik
Милашка 2517,2023-01-20,"Хотели купить квартиру в ЖК Люберцы готовую, не по ДДУ, сказали можно только через бронь и 10000 залог, внесли залог, менеджер в договоренное время не явился, попросили вернуть залог так как по его вине мы...
Нет
Плохое отношение",1,Самолет,Otzovik
kristi180,2022-12-30,"Хочу сказать, что компания Самолёт это большие мошенники, завтра будет ГОД просрочки выдачи ключей !!! Ни на какие звонки не реагируют, оставляю обращения - никто не перезванивает, просто полный игнор! Я никогда не встречала такой...
Нет
Врут, не дают ключи, не общаются с клиентом и многое другое",1,Самолет,Otzovik
ЯАИ,2022-09-02,"Приобрели квартиру в ЖК Остафьево, задержка 1 очереди было на 3-6 месяцев, в зависимости от дома, а во 2 очереди уже на 10 месяцев и ещё не понятно когда передадут. Проблема в так называемом ремонте...
Разнообразие в планировках.
Недобросовесный застройщик.",1,Самолет,Otzovik
ryabov25,2022-08-07,"Пожалуй только 1 плюс это строят быстро, но он же оказался минусом, так как быстро не бывает хорошо. Купили студию с отделкой. Качество отделки на 1 из 10. Не советую никому покупать у данного застройщика...
Их почти нет
Качество отделки на нуле",1,Самолет,Otzovik
Tanusik13,2022-08-05,"Купила у них квартиру, наконец, ключи получила и началось : 1. Задержка сдачи 7 месяцев. Выплаты за задержку не ведутся. А если ведутся, то через суд и то неизвестно выплатят ли ( по новым законам...
Все же построили
Задержка сроков строительства , сервис , отделка , отношение к клиентам",1,Самолет,Otzovik
Lub2222,2022-07-08,"в 2021г приобрели 2х комн. кв в Люберцах, с отделкой от застройщика, качество ремонта - отвратительное: кривые дверные косяки, щели между ламинатом, стены волнами, обои с зазорами, сквозняки в каждой оконной раме, обращения к застройщику...
Явных плюсов нет.
К плохому качеству отделки + отсутствие парковочных мест ( учитывая количество квартир в ж.к)",2,Самолет,Otzovik
Аноним1554079,2021-12-21,"Решили у них купить квартиру в Москве. Выбрали на сайте подходящие варианты и позвонили... и тут началось. Во первых, не понравилось, что позвонив туда, чтобы узнать свободна ли квартира, вам вежливо говорят, что перезвонят в...
Нет
Не ценят потенциальных покупателей, футболили от специалиста к специалисту, а результата за два дня ноль.",1,Самолет,Otzovik
e1985,2023-08-04,"Отвратительное гарантийное обслуживание: из-за некачественного монтажа и отсутствия реакции застройщика на замечания, указанные в листе осмотра при приемке, в результате втягивания полотна натяжного потолка, о котором было заявлено при приемке, натяжной потолок порвался торчащими из...
в целом неплохой ремонт
постпродажное отношение к покупателям",2,Самолет,Otzovik
Alibaba801,2023-07-21,"Приобрели квартиру в ЖК ""Томилино Папрк"", корпус 4.3 секция 6. Срок сдачи до 30.06.2023г. Сегодня 21.07.2023. Деньги с эскроу счета списали. Уведомления по поводу переноса сроков сдачи нет. Квартиру не сдали. Отдел заселения- все время...
""Соловьиные"" песни менеджеров отдела продаж.
Описаны ниже.",1,Самолет,Otzovik
Люберцы 61,2023-07-09,"Купила кладовку в Люберцах. Срок выдачи ключей 30.03.2023 по ДДУ. Сегодня 09.07.2023 ключи не выдали, на звонки никакой информации не дают. Дом заселен, в подвале вода, рабочих в подвале нет, воду не откачивают, ремонта после...
нет
все. позор!",1,Самолет,Otzovik
Katjenok87,2022-12-09,"Сервис в самолёте заканчивается с подписанием договора. Кроме колл центра больше никаких контактов. Все прячутся, получить обратную связь практически нереально. ЖК Томилино парк корпус 18, секция 4. Весь дом заселён кроме нашего подъезда. Нам не...
Сам ЖК неплохой
Сервис отсутствует от слова совсем. Все врут",1,Самолет,Otzovik
hehactbe,2022-07-07,"Отвратительный застройщик! Когда ему нужно получить деньги, впарит что угодно! А потом будет посылать и игнорировать! Просрочки по проектам больше полугода (даже не в связи с короной, а значительно позже), а когда объявили об отсутствии...
Нет
Недобросовестность, просрочка, игнорирование, отвратительное качество, ложь, кидалово",1,Самолет,Otzovik
Алексей-Алексеев,2022-05-09,"НЕ ЗВОНИТЕ В Самолёт!!! Я позвонил всего один раз, узнать стоимость квартир, для сравнения, и теперь они звонят мне в день по 2-3 раза с разных номеров!!! как КОЛЛЕКТОРЫ(((и всё пытаются навязать жильё в разных...
Я не искал.
Ужасно навязчивый персонал.",1,Самолет,Otzovik
Dashuta11,2021-11-15,"На данный момент дольщики 3 очереди строительства ЖК Пригород Лесное вот уже 5-ый месяц ждут свои квартиры и ключи. Крайний срок передачи объекта 30.06.2021, хотя в отделе продаж уверяли, что сдают все раньше и к...
Были бюджетные цены, теперь и этого нет
Задержка передачи квартиры на полгода, работа отдела продаж и отдела заселения",2,Самолет,Otzovik
Аноним4174701,2023-06-21,"Оплатил бронь за квартиру, перезвонили и сообщили, что это не квартира, а апартаменты, нигде на сайте этой инф. не было и нет по-прежнему. Возврат залога пообещали в течение 30 (!) дней. Везде возвраты до 3х...
Нет
Неверная инф. на сайте, нагло пользуются населением",1,Самолет,Otzovik
GGadj,2023-06-15,"Был договор о продаже своей квартиры и с этих денег покупка у жк самолет. Была устная договоренность с менеджером, что если не успею продать свою квартиру в течение 3х месяцев бронь продлят. Как и было...
Нет плюсов
Компания обманщиков и кидал",1,Самолет,Otzovik
Аноним5368664,2023-05-21,"Квартиры отделывают рукожопые строители. Натяжные потолки рваные, ломинат лестницей, дверные коробки кривые, стены кривые, трубы текут. и. т. д Будете принимать квартиры, будьте внимательны, по гарантии ни кто ничего не сделает. На ламинат меняют со...
Не куда идти,можно жить. Только за эту кривую отделку выплачены наши деньги.
Всё плохо.",1,Самолет,Otzovik
Elina 1992,2022-12-01,"Никогда не обращайтесь ! Деньги спишут ! И квартиру свою не получите ! Списали деньги полгода назад и до сих пор не получила...
Нет
Обманщики",1,Самолет,Otzovik
Kupibiletmudaki,2022-10-30,"Решил приобрести кладовое помещение в м. р. Путилково, пообщался с менеджером, все устроило... После оплаты аванса за бронь, технические характеристики кладовки оказались другими (как мне было сказано: пришла новая информация), но для меня эти изменения...
Нет
Дают не достоверную информацию. Динамят...",1,Самолет,Otzovik
Dariya Hajlova,2022-07-19,"Купили квартиру в жк Остафьево. Сделка прошла легко и без всяких заморочек, онлайн. Притензий к менеджеру продаж нет. Он знает свое дело и шикарно работает. Но вот работа самой компании Самолет оставляет делать лучшего у...
Красивое здание, шикарный двор
задержка сррков более чем на полгода и ожидается еще больше.",1,Самолет,Otzovik
сталкер федя,2022-06-21,"ЖК ""Молжаниново"" застройщик Самолёт Девелопмент, строят объект на болоте. ЖК будет окружён с одной стороны жд дорогой, с другой ленинградским шоссе, болотом и частным сектором. Место живописное, московская прописка. Над ЖК летают самолеты. Рядом г...
московская прописка
болото, вонь, далеко от Москвы, хрущевки",2,Самолет,Otzovik
