Name,Date,Review,Rating,Developer,Website
Тамара,2022-07-06,"Выбирали, сомневались, но все равно пришли к МР ГРУПП. А все потому, что у них очень много строящихся объектов, есть из чего выбирать. Плюс предлагают хорошую отделку: черновую, предчистовую и полностью готовую, дизайнерскую в некоторых ЖК. Есть разные способы покупки, наш вариант - беспроцентная рассрочка.",5,MR Group,Novostroy-m
Пользователь,2022-07-04,"Застройщика могу назвать надежным. Нас не подвели со сроками сдачи дома, ключи тоже выдали в сроки, указанные в договоре. Порадовало то, как работают менеджеры в офисе продаж, благодарим за помощь в выборе планировки и сопровождении сделки. Все очень оперативно и профессионально!",5,MR Group,Novostroy-m
Борис,2022-07-04,"Мое мнение о девелопере в целом положительное. На что в первую очередь обратил внимание: — адекватное ценообразование; — интересные архитектурные проекты; — соблюдение сроков строительства; — поддержка крупными банками; — программа лояльности для покупателей. Иногда выбирают спорные локации для строительства ЖК, но это Москва, каждый метр земли дорого стоит и этой земли не так и много, не купят они, выкупит другой застройщик и построит такой же ЖК.",5,MR Group,Novostroy-m
Пользователь,2022-07-01,"Мне кажется, они в первой тройке по динамике продаж в Москве сегодня. Девелопер улавливает потребительские вкусы, мониторит рынок и выдает проекты, выгодные для инвестиций. Вторая очередь Фили Сити, ЖК МОД, ЖК Хайд - сюда бы я точно вложился, чтобы приумножить свои активы. А если выбирать что-то для жизни, для себя любимого, то можно рассмотреть Царскую Площадь (уже как вторичку), Симфони 34 (тут придется подождать до 2025 года) Резюмирую: застройщик - топ. Главное подходить к выбору самого ЖК вдумчиво и разделять для чего вам недвижимость - для инвеста или для жизни.",5,MR Group,Novostroy-m
Дима,2022-06-30,"Была у меня задача купить квартиру рядом с метро, так чтобы по цене не космос, но и не дешевая пиковская история. Хотелось жилье для себя, чтобы и комфорт, и красота, и застройщик не подвел. Выбор пал на Селигер Сити, ключи получены давно, так что могу описать свои впечатления. Ну во-первых, на жилой комплекс приятно даже просто смотреть. Нескучные фасады, качественная отделка, разновысокая застройка — все это выделяет его на фоне однотипных новостроек. Во-вторых, дома сданы в надлежащем качестве. Не было проблем с коммуникациями, окнами, выравниванием стен и тд. В-третьих, нравится подход к организации пространства двора. Есть деление на детские зоны, взрослым есть где в тишине посидеть, даже пруд есть свой, можно и в спорт удариться - площадки для этого оборудовали тоже. В-четвертых, комплекс удачно расположен. До метро действительно близко идти пешком, на машине удобно отсюда выезжать и перемещаться по Москве. Цена, конечно, была не самая низкая, но за нормальное качество я как и многие готов платить.",5,MR Group,Novostroy-m
Андрей,2022-06-24,"Брали квартиру в ЖК Селигер Сити около двух лет назад. Сейчас уже получили ключи и сделали ремонт. Чем нравится наш комплекс: 1. Удачное расположение в 2 минутах от метро Селигерская 2. 300 метров до ТРЦ XL 3. Предусмотрен удобный выезд в сторону ТТК. 4. В ближайшем окружении есть парки, детские сады, школы, поликлиники, супермаркеты. 5. Есть садик и в самом ЖК 6. У нас огромный двор, где-то встречал инфу, что он по размеру как 4 футбольных поля. Есть даже свой пруд с пляжем. Летом - это наше спасение, любим посидеть у воды, позагорать. 7. Теперь про саму квартиру: принимали с первого раза, до сих пор ничего не “вылезло”. Застройщик делает хорошую предчистовую отделку, выводит все коммуникации. Расхождений по метражу не было. В комплексе довольно неплохая звукоизоляция, соседей не слышно. Радует и качество отделки фасадов комплекса - очень лаконично и стильно, без ярких деталей",5,MR Group,Novostroy-m
Кирилл,2022-06-22,"Застройщик, чьи проекты заслуживают внимания. Это как минимум. Строят с привлечением крутых архитекторов, специалистов по благоустройству, дизайнеров интерьеров. На выходе получаются современные жилые комплексы, в духе самого лучшего города на планете. Да, считаю Москву именно такой. Тема Лебедев со мной согласен — по уровню комфорта Москва выше всех европейских столиц. Ну а Мр делают свой небольшой, но ценный вклад в обновление жилого фонда.",5,MR Group,Novostroy-m
Пользователь,2022-06-21,"Мне квартиру дарили родители, поэтому смысла распинаться о цене для меня нет. Расскажу о самом комплексе. Итак, живу я теперь в однушке в ЖК Селигер Сити. Комплекс состоит из 8-ми корпусов, 6 из них уже готовы, 2 - строятся. Что нравится: - стильная архитектура; - огромный двор; - близость в метро; - близость в ТРЦ, супермаркетам и тд; - несколько парков, до которых можно дойти пешком; - закрытая территория. Минусы для меня: - первое время были вопросы к УК, сейчас все более менее наладилось - не купила место на паркинге в свое время, сейчас приходится искать место, где оставить машину",5,MR Group,Novostroy-m
Женя,2022-06-16,"Делала дизайн-проект интерьера в ЖК D1, теперь наведываюсь сюда контролировать строителей. Это не первая моя работа для квартир в жилых комплексах МР групп, все жк разные, но есть и общие черты. Качество строительства, внутренняя отделка лобби, планировки — это выше всяких похвал. Приятно работать с такой базой.",5,MR Group,Novostroy-m
Пользователь,2022-06-14,"Для тех, кто пишет, что у МР групп неподъемные ценники - квартиры в «Эко Видное 2.0» от 3,2 млн. Открыли старт продаж нового корпуса. Чем не адекватная цена ? Так и у всех остальных застройщиков работает ценообразование, на стадии котлована всегда дешевле, чем выше процент готовности объекта, тем больше он дорожает. Но здесь , я даже удивлен такому ценнику, комплекс с очень хорошими характеристиками: расположение, архитектура, планировки, опытный девелопер…",5,MR Group,Novostroy-m
Саша,2022-06-07,"Савеловский — наш обожаемый ЖК от МР групп. Мне кажется, тут эпицентр активной жизни, молодежи очень много. Концепция жилого комплекса продумана ОТ и ДО. И очень откликается жителям. Моя квартира на верхнем этаже, поэтому плюс к комфорту еще и хорошая панорама на любимый город.",5,MR Group,Novostroy-m
Юлия,2022-05-11,"Застройщик давно на рынке, когда искали квартиру, нам его рекомендовали ну практически все, кто хоть что-то понимает в недвижимости. Наш дом еще строится, но судя по тому, как выглядит первая и вторая очереди нашего ЖК, делаем вывод, что строят качественно и не экономят на материалах и рабочей силе.",5,MR Group,Novostroy-m
Влад Романовский,2022-04-18,"Очень нравятся высотные проекты МР групп: Пресня Сити, Д1, Метрополия. Напоминают небоскребы Нью-Йорка. Фасады лаконичные, но в то же время не скучные, хочется разглядывать, когда едешь мимо. Я пока еще не собственник, но активно интересуюсь предложениями от этого застройщика, потому что у них, одних из немногих в Москве, нормальная репутация.",5,MR Group,Novostroy-m
Толик,2022-04-15,"Основные моменты, которые нужно знать про этого девелопера: 1.Нет долгостроя. 2.Давно на рынке 3.Строят в основном добротный бизнес-класс, последнее время много премиальных жк 4. Локации для ЖК чаще всего выбирают в районах с хорошей экологией и удобными транспортными развязками. 5. Есть пакеты готовой отделки, в том числе и дизайнерской. Качество работ достойное. В свое время я не успел купить квартиру в “Ясном”, потому что нужные мне лоты разобрали, пока я собирался с мыслями. А потом и цены взлетели. В итоге взял квартиру в Видном, тоже от МР групп, дешевле, конечно, в строящемся ЖК. Да, дольше добираться оттуда до работы, но меня это сильно не напрягает. На месте тоже есть вся инфраструктура, для семьи самое то. Плюс вид из окна на реку и лес, а не на Каширку.",5,MR Group,Novostroy-m
Даниил,2022-04-13,"Если смотреть на квартиру в Метрополии от МР групп глазами строителя, то могу выделить следующие моменты: — Очень интересные, стильные и брутальные фасады домов; — Продвинутая система контроля доступа в подъезд — Дизайнерские лобби, довольно неплохо выполнена отделка: сложный пол, потолок, разноуровневый свет. — Сама квартира неплохо подготовлена к финишной отделке: полусухая стяжка без отклонений, стены и потолки тоже. Коммуникации вывели грамотно. Что-то глобально переделывать не пришлось, единственное некоторые места еще раз прошли штукатуркой. Впечатления от работы на этом объекте остались хорошие. Надеюсь, сделаем ремонт еще не в одном десятке квартир от этого застройщика.",5,MR Group,Novostroy-m
Макс223,2022-04-11,"Очень много ярких и амбициозных проектов у МР Групп. Свое жилье я выбрал в Д1. Были сомнения по поводу расположения вблизи железной дороги, но у нас высокий этаж, там безмятежность и красивые виды. Пусть внизу суета, меня не напрягает. Кто-то из друзей говорил, что низковатые потолки для бизнес-класса. Я бы не сказал, это вообще не ощущается с учетом того, что окна панорамные. В комнатах всегда светло и нет ощущения, что потолок давит. К слову, у нас очень хорошая система вентиляции и она как раз в потолочном коробе спрятана, так что высота потолков все же обоснованная необходимость. .",5,MR Group,Novostroy-m
Леонид,2022-03-18,"Ремонтировал несколько квартир с “нуля” в жилых комплексах мр групп. Что могу сказать: строят неплохо. Бывают стандартные для новостроек моменты типа окалины на окнах, но это даже обсуждать не стоит. Инженерия и все коммуникации сделаны на совесть. Еще понравилось качество отделки лобби и мопов в бизнес-классе.",5,MR Group,Novostroy-m
Анатолий,2022-03-16,"Долго собирал инфу об этом застройщике прежде чем вложиться в ЖК MOD и уверен, что не прогадал. Все жилые комплексы МР групп такого класса хорошо раскупаются. По каким параметрам выбирал: 1. Расположение в тихом районе с нормальной экологией 2. Класс не ниже бизнеса 3. Возможность покупки по ДДУ (так дешевле) 4. Современная концепция, наполнение дома инженерными фишками 5. Надежный застрой В моем понимании, это главные факторы, которые “говорили” в пользу покупки. Теперь остается только следить за стройкой — по планам сдача ЖК в конце 2024. С одной стороны еще долго, но с другой, я успеваю заработать на ремонт.",5,MR Group,Novostroy-m
Пользователь,2022-03-14,Хорошо проработали программу лояльности. После покупки квартиры нам очень пригодились скидки и специальные предложения от партнеров компании — удалось серьезно сэкономить на ремонте и бытовой технике. За это респект!,5,MR Group,Novostroy-m
Ник,2022-03-11,"MR Group знакомы каждому, кто интересуется рынком недвижимости Москвы или просто ищет квартиру в столице или области для себя. Девелопер крупный и хорошо себя зарекомендовавший. Нет долгостроя и замороженных строек, все сдается в штатном режиме, даже первая волна пандемии их не замедлила. Для меня это показатель стабильности. Еще нравится их подход к архитектуре и что не множат безликие человейники. Проекты действительно очень современные и интересные. За это компанию так любят инвесторы и я в их числе)",5,MR Group,Novostroy-m
Ольга,2022-01-17,"По моему мнению застройщик отличный, так как в процессе покупкой приёмки никаких трудностей не возникло. Косяков обнаружено не было, хотя и ожидала некие недочёты, так как в новостройках это нормально, но в моем случае обошлось без замечаний.",5,MR Group,Novostroy-m
Данил L.,2021-12-28,"Мр Групп создает уникальные проекты и использует только качественные материалы при строительстве. Именно это мне показалось привлекательным, когда я изучил оф. сайт ЖК Мод. Конечно, немного огорчило, что сдачи комплекса придется два года ждать, но быстро растут только серые панельки. Комплекс должен получиться современным и технологичным, так что время ожидания пролетит весьма быстро, на мой взгляд)",5,MR Group,Novostroy-m
Пользователь,2021-12-27,"МР, как по мне, неплохая компания, квартиру мне подобрали быстро, причем такую, какую хотел… Ремонтом в Царской Площади занимался сам, мелкие недочеты при приемке были, но это не критично. Главное, что мне не пришлось ровнять стены и пол, да и сантехника была в полном порядке. Так что, ничего плохого сказать не могу.",5,MR Group,Novostroy-m
l.gribkova,2021-12-20,"Пока это один из самых уважаемых игроков на московском рынке недвижимости. Лично мое мнение. Сроки соблюдают. Качество жилья всегда на высоте. Ценник для заявленного класса проектов - в пределах среднего, по сравнению с конкурентами.",5,MR Group,Novostroy-m
Инна Васильева,2021-12-20,"у мр покупала квартиру для родителей, ничего плохого о застройщике сказать не могу. всю свою работу выполняют качественно и объекты сдают в указанный по договору срок. даже спустя пару месяцев после получения ключей, когда на потолке из-за просадки дома появился дефект, родители обратились в ук, и им без проблем все исправили",5,MR Group,Novostroy-m
Максим,2021-12-20,"Солидная компания с солидным портфелем, давно на рынке, с прочным положением, поэтому не сомневались, когда выбрали себе квартиру в City Bay еще на стадии котлована. Сейчас стройка идет полным ходом, и понятно, что наше доверие оправдано. Ждем свое жилье с нетерпением, компании больших успехов!",5,MR Group,Novostroy-m
Вера,2021-11-25,"Стильный проект в Раменках, мне повезло, что застройщик не выставил все лоты сразу. На старте не успела купить однокомнатную в корпусе River Side, и их быстро раскупили, о чем после жалела. Связалась с офисом, попросила сообщить, когда выставят в продажу однокомнатные в 3 корпусе, сейчас это удобно, можно по телефону или в чате, даже заключить договор онлайн. И дождалась, как только появились однокомнатные в продаже, поехала в офис. Вуаля, и я обладательница заветной квартиры в River Side.",5,MR Group,Novostroy-m
Пользователь,2021-10-30,"Мы с MR уже не первый раз взаимодействуем. Их проекты все лучше и интересней с каждым годом. Сначала брали квартиру в ЖК Царская Площадь для себя, там все лоты шли без отделки. Да, пришлось ремонт делать с нуля, но результатом мы довольны, правда, времени это заняло около года, живем с удовольствием. А вот инвестировать решили в квартиру в Mod с MR-Base, чтобы побыстрее продать или сдать жилье и не мучиться с черновыми работами.",5,MR Group,Novostroy-m
Алексей,2021-07-20,"Неплохая компания, со своим оригинальным стилем. Особенно мне нравится у них новый БЦ Icity с различными наворотами и биометрическими доступами и штаб-квартира для Яндекса. Что по общению с клиентами, то при оформление квартиры в жк Павелецкая Сити проблем не возникло, менеджеры толковые подсказали хорошую видовую квартиру, но скидку выбить не удалось.",5,MR Group,Novostroy-m
Сергей,2021-07-09,"Для своих проектов привлекают неплохих подрядчиков и дизайнеров, сроки сдачи объектов соблюдают, но иногда есть и задержки. Строят неплохо, могу судить правда только по нашему комплексу Царской площади, МОПЫ сделаны хорошо, удешевлением и не пахнет. Отделку от MR не могу оценить, в ЦП ее нет, но планировка нашей квартиры нравится – стандартная, не евро-формата. Есть все, включая гостиную и два сан. узла, хотя нам второй особо был не нужен, сделали из него кладовую.",5,MR Group,Novostroy-m
Стася Верховская,2021-06-30,"Поликлиника 102 рядом, в окружении много мед. центров, стоматологии и аптеки. Покупки всякие можно делать возле Москва-сити – торговый центр и выставочный центр Экспоцентр. Есть еще действующий дет. садик и школа. В Раменках инфра хорошо развита, так что за это я не переживаю.",5,MR Group,Novostroy-m
Марина,2021-06-08,"Мы узнали о застройщике от знакомых, которые приобрели квартиру у него в ЖК Царская Площадь. В принципе, они-то и посоветовали нам обратить внимание на его комплексы. В тот момент ЖК Фили Сити только начал строительство и мы заинтересовались им. Цены были тогда отличные, выбор планировок огромный, при этом расположение нам подходило. И вот прошло 3 года, комплекс вышел на финишную прямую в строительстве и в скором времени мы ожидаем ключи. Большой опыт застройщика виден и благодаря ему мы спокойно дождались окончания стройки.",5,MR Group,Novostroy-m
Константин,2021-06-03,"Купили квартиру в ЖК Павелецкая Сити от этого застройщика. Вопросов по темпам строительства нет, строят быстро и отчеты о проделанной работе выкладывают каждый месяц. Вебки на стройке всегда работают, поэтому в любой момент можно посмотреть, что там происходит. Если возникают вопросы по документам, расположению и в целом по информации по комплексу, мы обращаемся к своему менеджеру. Она на связи 24/7, такое отношение к дольщикам очень приятно.",5,MR Group,Novostroy-m
Валентин,2021-05-28,"Уже дважды были в их офисе при выборе и при оформлении квартиры. Сотрудники у них вежливые, подобрали нам отличную двушку в 3 корпусе жк Фили сити. Квартира на плане просторная, особенно кухня – 18 квадратов. В остальном отличный комплекс бизнес класса – стильные мопы и фасады зданий, благоустройство и окружение, на рендерах все отлично. Осталось дождаться сдачи дома, июль уже не за горами.",5,MR Group,Novostroy-m
Александр Самойлов,2021-04-22,"Вложил деньги в их новостройку Сити Бэй, пока мой корпус на стадии котлована. Судя по графику роста цен на новостройки, к моменту сдачи дома (4 кв. 2023 г.) цена поднимется процентов на 15-20 точно. Подумывал про инвест, но комплекс зацепил. Теперь планирую продать свою однушку и купить здесь же хорошую большую двушку. Видя темпы строительства в застройщике сомневаться не приходится. А под инвест пригляжусь позже к его новым проектам.",5,MR Group,Novostroy-m
Давид,2021-04-19,"Имеем несколько апартов в их комплексах, покупали под сдачу. К качеству ни в одних претензий не было, окупаемость тоже отличная, т. к. все объекты близко к метро и/или расположены недалеко от центра, так что спрос большой, особенно в сезон. Ни разу не пожалели, что сотрудничали с ними.",5,MR Group,Novostroy-m
Евгений Захаров,2021-01-17,"Покупал квартиру в ЖК Пресня Сити от этого застройщика. Знал только, что хочу квартиру в этой локации. Дальше менеджеры в офисе подобрали идеальный для меня вариант. Было множество деталей, с которыми я бы сам не справился и не разобрался. По итогу отхватил большую двушку по очень хорошей цене, жаль без отделки. После ремонта и переезда ни разу не пожалел, что выбрал жк от Мр, здесь все на высшем уровне.",5,MR Group,Novostroy-m
Павел,2021-01-15,"МР групп расширил программу trade-in на несколько проектов перед новым годом. Когда мы заключали договор наш комплекс не входил программу, но мы зато успели выбрать самый лучший вариант и прилично сэкономили уже. А вот родители призадумались инвестировать в недвижимость, их как раз условия устраивают, плюс сделка всего за 10 дней оформляется, что очень удобно. Вот выбирают район: в Даниловском остаться или в Сити бэй вложиться (уж больно понравился проект с набережной).",5,MR Group,Novostroy-m
Федор Ларин,2020-12-24,"Долго искали квартиру, наконец нашли пару подходящих ЖК в беговом районе. После читали отзывы о застройщиках, спрашивали у знакомых - большинство сказали, что лучше брать у МР. Много сданных объектов, долгостроев нет, не затягивают сдачу. Да и мы сами больше склонялись к их проекту, по расположению удобнее, так что в итоге купили в Царской Площади, и покупкой довольны.",5,MR Group,Novostroy-m
Пользователь,2020-11-27,"У нас квартира в Царской площади. Ключи были получены в срок. Квартиру принимали со специалистом, претензий по приемке не было. А вот у соседей, слышал были незначительные недочеты. Но в основном недовольства не от кого не слышал. Хочется еще отметить, что квартиры очень теплые. От этого в доме уютно, а дети могут даже босиком бегать.",5,MR Group,Novostroy-m
Пользователь,2020-11-25,"При покупке жилья оценивали три фактора: район, застройщик и цена. Важно было купить в Пресненском районе. Там много коммерческой недвижимости, а готовые квартир по достоинству я оценил только в Пресня Сити. Цены за квартиры без отделки относительно соседних даже строящихся ЖК не гипер высокие, поэтому тут двушку на 68 кв.м и купили. Плюс застройщик с хорошей репутацией. Строят с 2003 года и не только в Мск.",5,MR Group,Novostroy-m
ольга,2020-11-16,"Купила квартиру у мр в фили сили еще когда только начали лить первые этажи. Решилась брать именно у них, так как была в гостях у друзей в пресне сити от этого застройщика. Понравился внешний вид домов и внутреннее оснащение. По приезду в офис еще и оценила работу менеджеров. Понятная и простая презентация, быстрая работа с документами и лояльное отношение к клиентам, я осталась довольна всем. В скором времени жду окончания строительства своего комплекса, и хочется отметить, что сроки застройщиком соблюдаются, а это еще один плюс к его репутации.",5,MR Group,Novostroy-m
Пользователь,2020-11-16,"Оформляли квартиру в офисе на Багратионовском проезде, хочется выразить благодарность менеджерам за вежливость и терпение, т.к мы с мужем долго советовались и решали. Помогли подобрать квартиру с учетом всех наших пожеланий, на самых выгодных, для нас условиях. В итоги купили двушку в Фили сити.",5,MR Group,Novostroy-m
Тищенко,2020-08-28,"MR-Group не оставили равнодушными. Для нас подходил только один вариант покупки - готовое жилье в ипотеку. Поэтому мы рассматривали только сданные комплексы от девелоперов внушающих доверие. Про MR слышали много, у нас есть знакомые, живущие и работающие в возведенных ими зданиях, нареканий не было, поэтому начали с них. По расположению нам идеально подходил Беговой район, поэтому ездили осматривали Царскую площадь. Нас впечатлил внешний вид – фасад просто сказочный, жена осталась в восторге от входных групп с уютным дизайнерским интерьером, а еще сразу узнала стоимость абонемента фитнес-клуба, который в самом здании располагается. Впечатление комплекс произвел положительное. На форумах негатива мало, в основном про управляющею компанию, но предупрежден – значит вооружен. Оформили в итоге трехкомнатную квартиру в Петровском корпусе, уже делаем ремонт.",5,MR Group,Novostroy-m
Пользователь,2020-08-26,"О застройщике много информации на просторах интернета, но мы лично уверены в девелопере. У руля очень опытные руководители. Фирма пережила не один кризис за свою немалую историю. Объектов насчитывается уже более 40 и располагаются не только в Москве, но и в Подмосковье и Сочи. Уверены, MR-Group – контора надежная.",5,MR Group,Novostroy-m
Оксана,2020-08-19,"Про мр знаем не понаслышке, моя сестра уже давно живет в жк водный, а коллега мужа брал квартиру в эко видном. Никто из них не жалуется на качество и на какие-то сильные изменения в проекте. Мы были в гостях только у сестры, и квартира нам понравилась: просторная, светлая, с хорошей шумкой. В общем застрой уже не раз проверен, поэтому мы тоже решили брать квартиру от этой же компании. Выбрали двухкомнатную в павелецкой сити. Скоро будем оформлять.",5,MR Group,Novostroy-m
Эвелина,2020-07-19,"У нас слава Богу все хорошо с квартирой, застройщиком и комплексом в целом. Купили квартиру в Селигер Сити по многим причинам – цена, качество, инфраструктура, а когда заселились поняли, что не прогадали – придомовая территория супер, а вечером внешний вид комплекса просто завораживает. И квартиру мы приняли с первого раза, конечно, были незначительные мелочи, но мастер быстро все устранил. Никаких махинаций, подвохов и обмана со стороны застройщика обнаружено не было, в том числе и по метражу.",5,MR Group,Novostroy-m
Илья,2020-07-17,"Взяли квартиру от этого застройщика в фили сити. Пока что мы всем довольны: ценой, расположением жк, и его концепцией. Теперь главное, чтобы с качеством все было в порядке, хотя я думаю, что за это можно не переживать, мр-надежный застройщик.",5,MR Group,Novostroy-m
Давид,2020-07-06,"Компания хорошая, уже не первый год занимается строительством многоквартирных комплексов. И судя по отзывам и информации в интернете довольно успешно. Объекты сдаются в срок, качеством строительных работ покупатели довольны. Сам часто проезжал мимо жк «Фили сити», и видел как шел процесс строительства. Жду сдачи жк и потом тоже пойду покупать там квартиру.",5,MR Group,Novostroy-m
Сергей,2020-07-02,"У компании настолько крутой менеджемнт, что они взяли строить офис Яндекса, одной из самых успешных компаний на данный момент и известной. То есть они не только жилую недвижимость строят но и офисную в отличие от большинства, кто специализируется только на каком-то одном сегменте. У самих mr group офис в собственной построенной башне, насколько я знаю.",5,MR Group,Novostroy-m
Юля,2020-06-29,"Руслан, блин ну такие подрядчики значит, если у вас окно потекло, говорить о плохом качестве повсеместно это ошибка. Они тоже там наверное не рады, что у вас окно потекло, но это у всех бывают исключения. Как вы принимали свое окно в хорошую погоду, так и они у подрядчика принимали установку. Вот в Ясном я читала ругают многое, однако же кварир на продажу там уже нет и значит потенциальных покупателей ниче не отпугнуло, значит за свои деньги хорошее качество. Знаю, что нельзя про другие застройщиков писать сразу скажут засланцы, но вы поищите жк со сдачей одновременно с Ясным и к примеру Савеловским ну найдете кучу с непроданными квартирами. Люди делают выбор в пользу mrgroup не просто так.",5,MR Group,Novostroy-m
Пользователь,2020-05-31,"Дважды покупали у этого застройщика - родителям и себе. Старикам больше понравился комфорт, нам с супругой бизнес. Но не смотря на разницу в ценовых категориях, обслуживание в обоих случаях было на уровне. Вежливыве менеджеры, которые точно понимают о чём их спросили и могут быстро сориентировать тебя по любому вопросу, и которые действительно стараются подобрать тебе оптимальный по всем параметрам вариант, а не просто впаривают кв. метры. И что самое интересное, после подписания дду отношение к тебе не меняется)",5,MR Group,Novostroy-m
Пользователь,2020-04-21,"Ой, мы тоже в царской купили) Ну просто имхо это в районе лучший вариант. Особенно по расположению. Минус, конечно, что на ленинградку только один выезд, утром толкучка бывает, но это дело обычное в Москве. Зато я до работы за двадцать минут доезжаю, и школа у нас через дорогу, мне даже возить детей никуда не надо, они сами спокойно доходят. Среди новостроек в нашем районе царская самый оптимальный вариант. А через дорогу Тина Канделаки живет, регулярно в сторис вижу нашу Царскую у нее)",5,MR Group,Novostroy-m
Людмила,2020-03-03,"Получили ключи от квартиры в царской площади меньше месяца назад, отметить пока что-то сложно. Ремонт идет, скоро оформление собственности, собрания собственников и т.д.. Впечатлений пока много и цельную картину собрать тяжело) Но похвалить управляющую компанию уже могу. Очень оперативно убирают снег и весь строительный мусор. Даже не успеваешь двор в снегу заснять в эту зиму( Очень переживали, что наши мопы во время ремонтов строительные бригады сами и угробят, но вроде охрана как-то за этим следит. Пока мопы, по крайней мере у нас в секции, выглядят как при сдаче, только немного пыльно)",5,MR Group,Novostroy-m
Сергей,2020-02-12,"У меня квартира в ЖК «Савеловский Сити», корпус «Армстронг» на 41 этаже. Всегда мечтал жить на верхних этажах небоскреба. Окна панорамные, виды на ночной город потрясающие. Покупал двушку 65 квадратов за 12млн.руб. Стоимость для жилья, по сравнению с остальным рынком, более чем доступная. Даже не верил поначалу, искал подвох. Полностью успокоился, когда был закончен ремонт и я заселился. Живу месяц, с проблемами не столкнулся. Отдельно хочу отметить работу УК ДОМС – при ремонте нужно было согласовать пару технических моментов. Сотрудники оперативно отвечали, все быстро уладили и ремонт прошел без эксцессов.",5,MR Group,Novostroy-m
Пользователь,2020-02-03,"Мы купили квартиру в ЖК Водный недавно, полгода назад, брали у собственника. Первое что стоит отметить, корпус в котором мы приобрели квартиру, сдан 5 лет назад, и при этом он выглядит отлично, не сказать, что уже прошло столько времени. Никаких потертых поверхностей, трещин, сколов. Белая краска на стенах, сочная без разводов, лампы все на месте, там где охранник сидит –те же панели желтые или порталы под лифт. Второе, это УК. Здесь я могу рассказать только о своем опыте, не говорю за всех. С моей стороны претензий к ее работе нет, в подъездах убираются регулярно, дорожки чистятся от снега, за домом действительно следят. Знаю, что есть инициативная группа граждан всем недовольная, например присутствием мойки в паркинге, но это же удобно! Наверно хотят сами домом управлять или кого-то своих протащить. Я их не поддерживаю. Третий момент, сами жители. Очень активные и осведомленные граждане, всегда в курсе всех событий. При покупке квартиры советовались с ними, реально помогли. Но вот если не читать сообщения в чате, то даже не скажешь, что есть какая-то сверх проблема. Я бы не заметил)",5,MR Group,Novostroy-m
Юра Кузнецов,2020-01-29,"У меня квартира в ЖК «Савеловский Сити», корпус «Армстронг» на 41 этаже. Всегда мечтал жить на верхних этажах небоскреба. Окна панорамные, виды на ночной город потрясающие. Купил двушку 65 квадратов за 14млн.руб. Стоимость для жилья, по сравнению с остальным рынком, более чем доступная. Даже не верил поначалу, искал подвох. Полностью успокоился, когда был закончен ремонт и я заселился. Живу месяц, с проблемами не столкнулся. Отдельно хочу отметить работу УК ДОМС – при ремонте нужно было согласовать пару технических моментов. Сотрудники оперативно отвечали, все быстро уладили и ремонт прошел без эксцессов.",5,MR Group,Novostroy-m
Юлия Староварова,2020-01-23,"Планируем купить квартиру в Дискавери парк. С застройщиком приятно иметь дело. В офисе продаж грамотный персонал. Приехали проконсультироваться, в итоге нам все разложили по полочкам «от» и «до». Мы долго мучали менеджера вопросами. Покупка квартиры дело серьезное, хотелось знать все нюансы. Посчитали вместе с менеджером как с выгодой взять ипотеку и сумму первого взноса.",5,MR Group,Novostroy-m
Оксана,2020-01-17,"В ЖК Ясный переехали чуть больше месяца назад. Принимали квартиру по АПП, все было в порядке, никаких косяков. Покупали с предчистовой отделкой в корпусе «Ореховый». Какой же это кайф, что не нужно возиться с проводкой и водоотведением. Мебель уже есть своя, останется только решить вопрос с отделкой стен и напольным покрытием. До сих пор радуюсь правильному выбору жилья и застройщика.",5,MR Group,Novostroy-m
Даша,2019-11-15,"Стрессовое для меня мероприятие оказалось. Не хочу в ближайшее время второй раз пережить, во-первых, поиски квартиры, во-вторых, ожидание сдачи. Все-таки сложно представить как все будет по итогу финальный вариант, если покупаешь на стадии, когда еще даже стен нет. У меня не было проблем с застройщиком или с ходом строительства, как обычно у многих бывает даже по телеку показывают, зато выбор – одно большая головная боль, у меня чес слово в этот период постоянные мигрени были. Пальцев на обеих руках не хватит, чтобы сосчитать сколько жк я рассматривала, а это постоянные поездки и сидение в инете. Какой из них стала ЦП не знаю, сбилась со счета, уже ближе к концу моих поисков, помню, что после нее еще один смотрела и все. Остановилась на ЦП по двум вещам: центр города и концепция вкл дизайн, из всего этого большее впечатление произвел дизайн, я люблю когда все красиво) сейчас много очень простых проектов не в обиду, хотелось чего-то изысканного. С застройщиком у меня проблем не было, претензий к работе, общению нет. Исходя из моего опыта, доверять строительство своей квартиры им можно)",5,MR Group,Novostroy-m
Аня,2019-10-10,"Это ужасно сложно выбирать новостройку, да даже не только новостройку в принципе квартиру! Я не знала как подступится…начали по порядку, выбрали пару жк, которые понравились визуально и территориально, затем отсеивали по застройщикам, из оставшихся выбирали по цене (обоснованная или нет/посильная для нас или нет). Еще одну покупку квартиры я точно не перенесу, надеюсь не понадобиться, с нашим дотошным отбором мы выбрали максимально подходящий вариант. Взяли у MR Group в Дискавери трехкомнатную. Уже закончили монолитные работы, перешли к облицовке и благоустройству, темпы не снижаются, сейчас это самое главное",5,MR Group,Novostroy-m
