Name,Date,Review,Rating,Developer,Website
Елизавета Фролоф,2024-02-29,"В ЖК ""Южные сады"" пока ещё не живем, хотя у нас квартира с отделкой и ключи мы получили в декабре прошлого года. При приемке существенных нарушений мы не нашли, все как и заявлено в договоре...
Невысокая стоимость квадратного метра. Хорошая планировка. Неплохие материалы использованы в отделке. Не соврали про вид.
Небольшие недостатки в готовой отделке. Сдана только первая очередь, соответственно ещё строятся другие дома, будет какое-то время грязно и шумно. Паркинг не во всех домах.",5,А101,Otzovik
Леша Антонов,2024-02-26,"Я не знаю, почему решил написать. Наверное, на данную мысль меня натолкнули некоторые прочтенные мной статьи об этом застройщике. Что-то мне понравилось, что-то совсем нет. Захотелось рассказать о своем партнерстве с А101. У меня с...
Надежность, стремление к инновациям
Конечно, есть, но несущественные",5,А101,Otzovik
Щукин Э,2024-02-22,"В конце прошлого года в моей жизни произошло событие, которое я с нетерпением ждал последнее время. Была сдана моя первая собственная квартира. Купил ее в ЖК Южные Сады. Вчера приходил приемщик. Недостатков никаких не нашел...
Красивые дома, качество строительства, много внимания инфраструктуре уделяется
Цена чаще всего повыше чем у конкурентов",5,А101,Otzovik
Казаков Слава,2024-02-16,"Квартиру в ЖК Прокшино было решено приобретать два года назад, когда узнали о старте нового проекта. Про застройщика слыхали не много, но в основном хорошие отзывы. Решили доверить свои сбережения, и это оказалось верным решением...
Хороший рейтинг, надежная компания, строят качественно и быстро
Небольшая задержка первой очереди БК Прокшино",5,А101,Otzovik
Ситник Никита,2024-01-31,"Что бы там кто не говорил, это один из крупных инвестиционно-строительных холдингов России, которые полностью справляется с возложенной на себя ответственностью. Сюда решил написать только после прочтения несправедливой статьи об этом застройщике. И хотелось бы...
Архитектура, благоустройство, качество строительства, забота об экологии, надежность, отсутствие заброшенных объектов, жилье разного класса, цена за кв.м.
Иногда бывают задержки в выдачи ключей.",5,А101,Otzovik
Носова Ар1на,2024-01-29,"Пишу этот отзыв просто потому, что решила поделиться своими впечатлением о сотрудничестве с А101 и надеюсь, что в будущем наш семейный опыт поможет другим желающим купить жилье у данного застройщика. Прежде всего, выбор строительной компании...
Надежность, профессионализм
пока не обнаружены",5,А101,Otzovik
Кира Алексис,2023-10-23,"Расскажу про мой опыт покупки квартиры от А101, в моем случае в жк Испанские кварталы. Честно сказать, я намучилась при выборе застройщика. Чувство отчаяния меня посещало не раз. Про какого застройщика бы не читала всегда...
Адекватное строительство, уровень цен, разнообразные планировки
Приняла квартиру не с первого раза",5,А101,Otzovik
Арсений 82,2023-08-18,"Приветствую всех! Сегодня решил поделиться своим опытом взаимодействия с застройщиком А101. Мы с женой год назад решили покупать новую квартиру и полгода назад осуществили это желание. Долго выбирали застройщика, нам было важно, чтобы он давно...
Надежный застройщик, качество строительства, цена соответствует качеству
Как таковых нет",5,А101,Otzovik
Bolesteva1987,2024-06-29,"Хочу оставить отзыв о отвратительной работе менеджера Зары в офисе продаж Скандинавия. Мы выбрали квартиру самостоятельно с мужем, в офис продаж обратились только чтобы оформить и попали к менеджеру Зара. Во вторник открыли счета эскроу...
Нет
Клиентоориентированность 0",1,А101,Otzovik
Саша Круглова,2024-06-18,"Нам очень повезло, что мы купили квартиру именно от этого застройщика. С момента, как мы переступили офис продаж и до сегодняшнего дня ни разу об этом не пожалели. Наш комплекс - Скандинавия. Это замечательный городской...
Вся инфраструктура уже готова. Удобные просторные планировки. Качественная отделка под ключ
Для нас их нет",5,А101,Otzovik
IrinaGB,2024-05-28,"Застройщику хочется поставить 2 с большим минусом!!! Обещанное совершенно отличается от реальности! Купила в жк южные сады квартиру, машиноместо и кладовку. Квартиру получила в срок, но с недочетами: окна на балконе установлены с дырами на...
Плюсов нет, хочется только ругаться
Ужасное отношение к покупателям",1,А101,Otzovik
Дионисий Первый,2024-05-28,"Несколько лет мы с женой являемся владельцем собственной турфирмы. О собственном помещении я задумывался часто. Но все не до этого было. Сначала пандемия, потом санкции. По туризму эти события в первую очередь ударили. Вот и...
Очень проходимое место, новое здание с хорошей инфраструктурой, не будет проблем с парковкой
До выдачи ключей еще далековато, помещение без отделки",5,А101,Otzovik
Ершова А,2024-05-21,"На прошлой неделе получила ключи от своей новенькой студии в жк Прокшино. Застройщиком комплекса выступает известная компания с большим опытом строительства - А101. Обратилась к ним по рекомендации риелтора. Конкретно этот жилой комплекс оценивают как...
Известная компания, строит достаточно давно, хорошее качество строительства и отделки, адекватная стоимость
На приемке обнаружила несколько незначительных недостатков, по существу это мелочи",5,А101,Otzovik
МамаТроих3,2024-05-09,"Не прислали документы, хотя взяли деньги. Пока решали вопросы звонки по несколько раз в день, даже рано утром. На обстоятельства и форс мажор плевать. Впрочем, что и ожидать. Полное разочарование. Поберегите...
Улыбаются в лицо
Безразличие",2,А101,Otzovik
DimonMF,2024-05-07,"Ну и дела! Взяли деньги за бронь квартиры, квартиру не продали, ссылаясь на проблемы с базой данных и деньги за бронь не вернули. 20 тыс. улетело в трубу. Если есть юристы, готовые взяться за это...
нет
Обманули при бронировании",1,А101,Otzovik
Ffffh,2023-10-19,"Ужасная компания. Менеджеры обманывают. В договоре куча пунктов которые потом внезапно появляются. Не устраняют дефекты например если пропустил их звонок сами назначают дату для устранения которая естественно в будний день и невозможно прийти. Оплата жкх...
Ноль
считают собственников не за людей а за мусор никогда не пойдут на встречу.",1,А101,Otzovik
egorovya,2023-06-19,"С момента постройки дома 7 на Липовом парке в г. Коммунарка в 11 подъезде постоянно срабатывает пожарная сигнализация из за скачка электроэнергии или отключения электроэнергии на неопределенный срок. Эту проблему не могут устранить уже на...
не плохой район
дорого, долго, плохие сотрудники, которые не готовы помочь в решении проблем своих клиентов.",1,А101,Otzovik
Yakov Ka3,2023-12-26,"Добрый день! Как говорится, давайте сразу перейдем к делу. А именно к моим впечатлениям о застройщике А101. Примерно год назад мы купили квартиру в Испанских кварталах. И успели какое-то время в ней пожить. Главный критерий...
качество строительства, цена
шумоизоляция",5,А101,Otzovik
Nfyz1959,2023-09-27,"Почему не размещение отзывы? Они лжецы и обманщики. Не рекомендую. После того как они тянут с оформлением сделки, потом сделка слетает. И они не возвращаются...
Нет плюсов
Их очень много",1,А101,Otzovik
Krist4,2023-06-27,"Сейчас ситуация на рынке недвижимости сильно изменилась в положительную сторону. А101 яркий пример того, что вкладывать деньги в строительство безопасно и выгодно. Документы в порядке, недостроев на счету нет, все покупатели заезжают в свои купленные...
Стоимость, хорошая экология, развитый район и прекрасный двор, метро совсем близко
не обнаружила",5,А101,Otzovik
Marina-2001,2019-03-28,"УК 101 (от застройщика), использует жителей ИК только с целью наживы! Вносит коррективы в систему водоснабжения уже в сданных домах и утвержденный проект! По ночам! как воры ! срезают обратную циркуляцию воды, из за чего...
Качество самих домов
Проект хороший, если сменить УК!",1,А101,Otzovik
afrikanka,2019-01-19,"Была на днях в офисе продаж А101. А именно в ЖК ""Скандинавские кварталы"". Офис чистый, красивые девушки секретари, менеджеры пахнут дорогим парфюмом. Но, у меня возникла четкая уверенность в том, что от меня хотят вежливо...
Расположен ЖК Скандинавия по Калужскому шоссе,отоичная инфраструктура.
Невнимание менеджеров к потенциальным клиентам,не понятная ситуация с просмотром квартир",3,А101,Otzovik
nadezhdazoi,2024-02-24,"Люди, не ведитесь на покупные отзывы. А101-мошенники! Мы купили квартиру, а жить в ней невозможно. Последний этаж. Дикий бесконечный стук на крыше день и ночь. Невыносимо просто. Все ходим, пишем, жалуемся уже шесть месяцев!!! Пофигу...
Нет
Одни минусы",1,А101,Otzovik
Виталий 076,2024-01-30,"Мы с женой всегда были за то, чтобы помочь своим детям с жильем. Неизвестно как сложится жизнь, поэтому хоть небольшой свой угол человеку нужно дать. У нас сын пока первокурсник. Живем все вместе в трешке...
Красивые дома, перспективный район, неплохой метраж у студий
вроде не нашли",5,А101,Otzovik
Zhdanofi,2023-07-24,"Здравствуйте! Сегодня решил поделиться своим отзывом на застройщика А101. Изначально, когда мы с женой собирались покупать квартиру, мы не думали про этого застройщика. А потом неожиданно наткнулись на него в интернете. Посмотрели разные их проекты...
Работа менеджеров, качество отделки квартиры, большой выбор планировок
не заметили",5,А101,Otzovik
Aleks7-7-7,2023-01-15,"Хочу поделиться как дольщик с возникшей проблемой с компанией застройщика А 101 в Москве. был 23.12.2022 приглашён на подписание акта приема передачи квартиры в «Прокшино». Осмотр квартиры начался на полтора часа позже назначенного времени, так...
Нет никаких плюсов
Хамское общение, отказываются устранять выявленные недостатки",1,А101,Otzovik
Аноним3312254,2020-07-24,"Все делается так, как выгодно компании, не принимаете, -сдадут в одностороннем порядке... Когда думаешь в целом/в начале-кажется все ок, но как только доходит до дела-везде во всем проблема, все только за доп. деньги, только через...
Наверно лучше некоторых других ск,неплохой двор,бульвар...
Мокрые стены,наплевательское отношение после покупки",3,А101,Otzovik
Epmakoff,2019-12-06,"Постараюсь кратко. Был опыт общения с данной шарашкиной конторой на днях, а именно попыта покупки квартиры. Чтобы забронировать квартиру которая вам понравилась на сайте нужно пройти 7 кругов ада, а если уже за вами закреплен...
Нету
-данная компания является одним большим минусом",1,А101,Otzovik
Olga Bort,2023-07-31,"Отвратильный застройщик: просрочка в год, передача в одностороннем порядке, потому что устранять косяки не планируют. Обращения по гарантии бесполезны (течет балкон, в ванной комнате зимой +10, трещина на стеклопакете балконной двери), только через суд. О...
Отсутствуют
Качество постройки и ремонта, постпродажное обслуживание, задержка сдачи жилья",2,А101,Otzovik
Ддан,2023-07-31,"Привет! Хочу оставить отзыв про моего застройщика. Вдруг, это будет кому-нибудь полезно) Я многое слышал про а101. Как минимум, один мой друг покупал здесь квартиру и остался довольным. Я внимательно изучал рынок перед такой серьезной...
Ставка по ипотеке, репутация застройщика, качество строительства
Дороговато",5,А101,Otzovik
Mini 09,2023-07-07,"Отношение ужасное к людям живущим рядом, работы идут постоянно, на законы о тишине они плевать хотели, им надо делать и всё и дальше их не касается что и кто, людям приходится покупать беруши, что бы...
Нет
Написала в отзыве",1,А101,Otzovik
Shrekyo,2023-02-28,"Имела неосторожность позвонить со своего телефона в компанию А 101 для уточнения одного вопроса. И тут посыпались ежедневные звонки в рабочее время, с глупыми вопросами. Информация о том, что я не собираюсь ничего у них...
Не заметила
Приставучие",1,А101,Otzovik
Отзовик 173,2023-01-13,"Увидите офис продаж А 101 обходите на километр! Если вкратце- менеджеры при продаже вешают лапшу профессионально, до сих пор снимаем. Отделка квартиры "" Белая ночь"", ""Тёмный день"" и т. д. х... полная! Дворника нанять сделает...
нет!
всё минусы",1,А101,Otzovik
Kordmin,2022-10-21,"Компания выполняет свои обязательства не в полном объеме - прошло более 9 (!) месяцев с моменты сдачи дома, но до сих пор не доделаны отделочные работы в подъездах, не выданы ключи от почтовых ящиков (на...
Сдали квартиру вовремя
См. в отзыве",1,А101,Otzovik
Tano Cimarosa,2022-10-04,"Знакомство произошло, не смотря на полное нежелание с ними знакомиться. Звонок, робот, мы самые лучшие в продажах недвижимости, если оно вам надо, нажмите 1. Нажал, с полным желанием пообщаться, и попросить исключить телефон из базы...
нет
Спамеры, лгут.",1,А101,Otzovik
Ryziy,2022-07-27,"В общем заключила с этими (не) товарищами ДДУ. Квартра в ""Скандинавии"". Срок передачи ключей по договору - сентябрь 2021. Потом они дважды переносили срок на квартал. В феврале 2022 вроде как дом сдали в эксплуатацию...
Мееджеры по продажам облизывают на 5+
После того, как ты заплатил деньги по ДДУ на тебя всем пофиг. С тобой в принципе никто разговаривать не будет. Универсальный ответ из сотрудников на все вопросы ""не владею информацией"".",1,А101,Otzovik
Антониннна,2023-06-23,"Изначально рассматривала две компании для вложения денег в недвижимость. Остановилась на А101, мне близка их концепция в строительстве, оформлении своих жилых комплексов. Сочетание функциональности каждого объекта на территории и дизайна комплекса в целом дает ощущение...
Надежность, стоимость, современные технологии, актуальные планировки на сегодня
нет",5,А101,Otzovik
Milana Kss,2023-06-21,"Привет, всем читателям этого отзыва! Решила поделиться и своим опытом покупки квартиры от А101 в жилом комплексе Скандинавия. У нас с мужем давно появилась идея перебраться в Москву из Электроуглей, потому что начинать 5 дней...
адекватные цены, хорошее расположение ЖК, благоустройство дворовых территорий, планировка квартиры, качество отделки
как таковых нет",5,А101,Otzovik
myrin75,2020-11-23,"Всем привет. В связи с подходом к пенсионному возрасту появилось желание продать квартиру в Московской области и купить квартиру в Москве с целью прописки и получения Московских пенсионных льгот. Искал долго новостройки рядом с метро...
Нет
Обычные риэлторы и никакой не трейдин",1,А101,Otzovik
afanasiewa1989,2022-11-17,"Дом сдали с приличной задержкой. Квартира с нарушениями. На полгода затянули исправление замечаний. В итоге замечания не устранили и пряли квартиру в одностороннем порядке. На подписании договора отдали 1 ключ, вместо 4 просто сказал, что...
Нет.
Задержка сдачи дома. Не устранили ни 1 замечания. Квартиру приняли в одностороннем порядке и т.д.",1,А101,Otzovik
Анастасия ВП,2022-05-04,"Купила квартиру в ЖК Манифест, который на этапе фундамента застройщик продавал как бизнес-класс. По факту получился, скорее, комфорт плюс и куча нереализованных обещаний. Срок сдачи дома задержали на 5-8 месяцев в зависимости от корпуса. Дом...
Нет, сплошное разочарованип
Обманутые ожидания и наплевательское отношение",2,А101,Otzovik
12121212йцйцйцйц,2021-12-01,"Новоиспеченным владельцам квартир в жк скандинавия и других ЖК от А101 а так же собирающимся приобретать у них квартиру НАСТОЯТЕЛЬНЫЙ СОВЕТ Дело в том что данный застройщик очень не любит устранять свои косяки. Мой опыт...
Хорошее место выбрали
Качество строительства средне-низкое. Отношение к клиентам отвратительное.",2,А101,Otzovik
Обормотище,2020-07-22,"Уважаемые потенциальные покупатели квартир! Мы рады, что вы решили купить собственное жилье и, если вы рассматриваете возможность приобретения его у А101, то это написано для вас Дома красивые, наверное, уютные и с удобными местами общего...
работа специалистов ипотеки
ээээ. читайте в тексте",3,А101,Otzovik
kirina2021,2022-07-28,"1,5 года назад обратилась по телефону к менеджеру компании А 101 записать на посещение. После встречи вот уже 1.5 года мой телефон разрывается от спам звонков разных компаний с предложениями покупки жилья. Блокирую звонки, появляются...
нет
большой минус недобросовестных менеджеров",1,А101,Otzovik
Михаил141977,2022-07-19,"Крайне не рекомендую застройщика А101!!! Мало тог, что сдал квартиру с просрочкой, так и с большими косяками(квартира без стен, в бетоне)... боюсь представить если бы взял с ремонтом!!! Кладовку получил без освещения(хотя в ДДУ он...
Не выявил
Просрочка,не исполнение обязательств по срокам и по ДДУ",1,А101,Otzovik
Genkito,2022-04-19,"Оформляли квартиру по переуступке, пришли в их офис продаж, где в коморке, которую они называют кабинетом, должны были разместиться 5 человек. Чисто физически произойти этого не могло, поэтому все делали в коридоре. Ну это ладно...
Псевдо бизнес-комфорт класс
Некомпетентность сотрудников",1,А101,Otzovik
Аноним4367103,2021-11-23,"Задержали постройку дома на год! Это при том, что квартира без отделки. Качество строительства полное Го-но. Обратной связи от застройщика не дождешься, по любым замечаниям и претензиям сразу отправляют в суд, без желания выйти на...
нет плюсов
одни минусы",1,А101,Otzovik
angeloid,2021-09-06,"Меня зовут Кирилл и я связался с компанией а 101 за привлекательные цены. В результате купил 3х комнатную квартиру и был несказанно счастлив до того момента пока не начались необъяснимые проблемы. Выражались они в следующем:...
Красивый фасад,современный вид территории , рядом лес и важные шоссе. Вежливый персонал.
Все перечисленное .",2,А101,Otzovik
ievf77,2022-04-13,"Застройщик А101 сдал квартиру в 2020 г с треснутым стеклом на балконе. Адрес - Скандинавский бульвар, 23 корп 1. Писала не одну претензию, звонила, приходила с жалобами в А101 Комфорт, но до сих пор ничего...
Нет
Полно",1,А101,Otzovik
Аноним4536075,2022-02-16,"У меня случай был такой: Забронировал ""бесплатно"" у менеджера покупку подземной парковки, как пришел в офис оформлять бумаги оказалось цена +150 000р (прошло 2дня, причем в эти дни этот менеджер не работал), оказалось что ""бесплатная""...
Современный стиль, много социальных объектов, хорошие районы застройки.
Плохое отношение к клиентам, цены меняют без предупреждения даже тех кто сделал бронь. Даже на сайте день в день цена отличается от той что у менеджера.",1,А101,Otzovik
Аноним2653121,2019-09-30,"Отвратительное надувательство!!! Не знаю, как там сомнительное качество строительства, но персонал просто омерзительный. На словах все любезно - слащаво, поют красиво, лишь бы заманить в офис продаж и получить платную бронь. Бронь от 10 до...
нет
сплошной обман и непрофессионализм, обыкновенное деньгососание",1,А101,Otzovik
ZhannaTG,2022-05-27,"К клиенту отношение крайне неуважительное. Если есть возможность, избегайте А101. Полная безнаказанность и наглость. С лета протекает балкон, через щели в фасаде. До сих пор не...
нет
качество строительства не выдерживает критики",1,А101,Otzovik
Аннетт82,2021-04-16,"А101 Девелопмент и все его сотрудники - это подборка неквалифицированных, незаинтересованных людей, которые следуя «правилам» компании игнорируют все жалобы, претензии и коммуникацию! НЕЗАКОННО удерживают мои документы на оформления права собственности в течение 2х лет!!! Неоднократные...
Нет
Все сотрудники А101",1,А101,Otzovik
keska,2020-02-09,"Приобрела квартиру с отделкой в башне ЖК Скандинавия Север. Просрочка сдачи - 3,5 месяца. Качество исполнения отделки - 2 по 10-балльной шкале. Приглашенный на приемку специалист насчитал 55 недостатков. Один большой недостаток (по всем домам...
Цена за кв.метр на этапе котлована, современные планировки, молодой ""не асоциальный"" контингент жителей :)
Низкое качество исполнения, наплевательское отношение к клиентам, навязанная УК",2,А101,Otzovik
logindan,2021-12-16,"Купили квартиру в А101 ЖК Испанские кварталы. После 3-ех лет жизни тут скопились максимально негативные эмоции. ОЧЕНЬ МНОГО МИГРАНТОВ, качество домов это просто жесть... Стены очень тонкие и сделаны из максимального дешевого сырья из-за этого...
Внешняя оболочка района
Максимальная слышимость соседей, много мигрантов, грязь",1,А101,Otzovik
Аноним4388563,2021-12-03,"Ужасный застройщик, никогда не покупайте квартиру у А101. Купили квартиру по ДДУ в январе 2019 года, ЖК Москва А101, ул. А. Монаховой, д. 43 корп.1 Срок передачи ключей по ДДУ в октябре 2020 года. До...
нет
сроки строительства, качество строительства, транспортная доступность, пробки 24/7, нет возможности устроить ребенка в детский сад, школу, на районе нет поликлиники, ужасно организована помощь полиции, крысы, контингент",1,А101,Otzovik
Аноним3605433,2020-12-02,"Даже и представить себе не могла, что могут задержать сдачу дома на целый год, без выплаты компенсаций за просрочку! По переносам сроков сдачи никак не информируют, узнаём все из соц сетей. Приобрели квартиру в ЖК...
Красивое жилье
Задержки сдачи на 1 год",1,А101,Otzovik
Аноним2995611,2020-03-15,"Добрый день, я «счастливая» обладательница квартиры от застройщика А101 ЖК Скандинавия. Сделали ремонт самостоятельно и в ходе проживания обнаружили дефект шум и вибрацию выше нормы с крыши (у меня последний этаж) от принудительной вентиляционной системы...
Красивый проект
Низкий уровень проектирования! Низкое Качество постройки. Видимо низкие компетенции в области строительства...",1,А101,Otzovik
NadinBN03,2019-11-25,"Купили квартиру в ИК и пожалели. Дом сдали на 2 месяца позже срока. Прислали письмо о приглашении на прием квартиры и началось... Месяц только переносили запись, в связи с тем, что ключи от квартиры УК...
нет
Некачественный ремонт",1,А101,Otzovik
Аноним2700488,2019-10-25,"Приобрел квартиру в ""Испанских Кварталах"" 1-ый район. В корпусе 9.3, по ДДУ срок выдачи ключей 30.09.2019. Сегодня уже 25.10. При обращении в компанию по любым каналам(телефон, электронная почта, инстаграм): задержку никак не объясняют, по причине...
Пока незаметно
Описаны выше",1,А101,Otzovik
Е-Н,2022-01-13,"Срок сдачи дома задержали на 11 месяцев. На приемку приезжала 3 -жды. Выявленные недостатки при приемки никто не устранял... а время шло... Мало того, выиграла суд, по которому А 101 обязали выдать мне копии проектной...
шаговая доступность продуктовых магазинов
Потребительское отношение к покупателям и жителям, не соблюдение сроков сдачи, не качественный ремонт",1,А101,Otzovik
milena-90210,2021-04-15,"Дно Дно и еще раз дно! Просрочка по дому проект Москва А101 (все три корпуса - 20.1,20.2,20.4) - не сданы более года! Срок сдачи стоял июнь 2020 года!!!! Уже апрель!!! Просрочка никакого отношения не имеют...
ноль
плюсов нет",1,А101,Otzovik
NepronovaOV,2020-12-25,"Застройщик А101 [цензура], при продаже квартир завышают цену, обещая скорую сдачу объекта, а по факту этого делать не собираются, пользуются чужими деньгами уже 9 месяцев. Ремонт не делают, в квартире разместили столовую (Скандинавия, строит. поз...
нет плюсов у этого застройщика и быть не может.
нет плюсов у этого застройщика и быть не может.",1,А101,Otzovik
Ruslan1982Kris,2020-11-17,"Задержали строительство дома в ЖК ""Скандинавия"" корпус 14.1 и 14.2 более чем на 8 месяцев. Передать квартиры должны были в марте 2020, но по ноябрь месяц еще не достроен дом. Обратной связи от застройщика нет...
плюсов нет, один обман и разочарование.
Обман и [цензура].",1,А101,Otzovik
Dema388,2020-10-20,"Приобрёл квартиру на стадии Поля с травой. Построили в срок, сдать в эксплуатацию не могли. При приемке квартиры был удивлен, так бездарно потратить деньги, это надо уметь. Ни одно окно не соответствует требованиям. Окна стоят...
Своё жильё.
Не могу въехать в свою квартиру более года. Застройщик игнорит обращения. Пришлось судиться,суд выигран.",1,А101,Otzovik
Аноним3202454,2020-06-02,"Привлекательная цена и обещания хорошей транспортной доступности склонили мой выбор при покупке квартиры именно в ЖК Испанские кварталы. Хочется поделится своим опытом, чтобы потенциальные покупатели не наступали на те же грабли, что и я. Строительство...
Дом достроился
Долгострой, враньё и игнорирование на всех этапах взаимодействия с А101. В этой компании никто ни за что не отвечает.",1,А101,Otzovik
РШМ,2021-08-23,"ЖК Москва 101 д.20 к.1 По ДДУ передача квартир октябрь 2020 г. На дворе 23 августа 2021 г. РВ получен 06 августа 2021 г. Никакой информации касательно получения ключей (квартира с ремонтом), при звонке в...
Классные фото и видео с корпоративов
Не перечислить",1,А101,Otzovik
Лютый Филипп,2021-02-15,"Уважаемы дамы и господа, доброго времени суток. Вам продадут квартиру, машиноместо, кладовое помещение вы довольным купите. Потом, куча проблем при приёмки объекта, возможно наличие коммуникаций над Вашим машиноместом - багажник нормально не откроешь, в вашем...
отсутствуют
Ужасное отношение после покупки любого объекта. Ужасная работа управляющей компании А101-комфорт.",1,А101,Otzovik
Annapnz1988,2021-02-15,"Здравствуйте, делюсь своими впечатлениями, позвонила узнать о стоимости квартиры и о метраже, сказали что у них по жк прокшино только 40 кв. м. Захожу на сайт и 36,39 тоже есть. Первый раз меня Дезинформировали! Звоню...
Нет
Недобросовестность, наглость, обман",1,А101,Otzovik
NATALIA -A,2020-10-29,"Я являюсь одним из многих дольщиком этого застройщика. В данный момент ключи от долгожданной квартиры я пока не имею, хотя по договору должна была их получить ещё в августе 2020-го года. Ввести дом в эксплуатацию...
Нет
Застройщик - полный минус",1,А101,Otzovik
juljasha797,2019-08-21,"Покупала квартиру у данного застройщика ЖК ""Скандинавия"". Дом сдали с просрочкой, о сроках и переносе их, никто ничего не мог сказать, полный игнор. На этапе принятия квартиры оказались доп. метры, которые получились в результате уменьшения...
красивый ЖК
обходить стороной А101",1,А101,Otzovik
NecRomanT01,2021-04-22,"Взяли квартиру с ремонтом, так мало того что по срокам сдачи задержали на 5 месяцев, ещё и обоссали все углы в квартире перед чистовым ремонтом. Никто рабочих не контролирует, 2 раза писали в а101 по...
Первые дома ик1 смотрятся внешне неплохо
Да все, вообще все плохо, жить в зассаной квартире то ещё удовольствие!",1,А101,Otzovik
KOlesya0308,2021-04-15,"Для себя не вижу ничего положительного в этом застройщике. Я сильно огорченный дольщик ЖК Москва А101,6я очередь(корп.20.1/20.2и20.4). Ключи должна была получить до 31.10.2020 согласно ДДУ. До сих пор тишина. Тишина в прямом смысле: застройщик не...
Красивый дом только снаружи(и то если не присматриваться)
-неуважение дольщиков -задержка сдачи домов минимум на 6мес. -низкое качество выполненных работ по отделке квартир -межкомнатные двери и входные, покоцаные -стеклопакеты разбиты -ламинат в царапинах и трещинах -кривые стены в квартирах с черновой о",1,А101,Otzovik
Alexander2010,2021-03-27,"Начну с того, что офис продаж находится на максимально удоленном растоянии от цивилизации. Если собираетесь посетить офис продаж А 101 ""Скадинавия"" готовьтесь к тому, что вам придется пробираться через стройку? через грязь, глину и т...
Есть метро Камунарка
Узкие дороги в жк",2,А101,Otzovik
belgor,2020-12-01,"Компания А 101 передает нам помещение НЕПРИГОДНОЕ ДЛЯ ИСПОЛЬЗОВАНИЯ !!! 3.10.18 мы заключили договор участия в долевом строительстве (ДДУ 17Х -П- 14-43). По условиям договора нам должны были передать объект 31.03.20. ( сдача просрочена на...
нет
в а 101 покупать нельзя",1,А101,Otzovik
dindin4,2020-01-10,"Выбрали квартиру, выбрали банк для ипотеки, со всеми договорились. Уже в момент подписания договора в банке мне на мой личный телефон позвонил представитель застройщика и попросил передать телефон сотруднику банка. После 30 минут их разговора...
Очень красивая реклама
Но застройщик лжец)",1,А101,Otzovik
Lena-13,2019-09-12,"Не покупайте жильё в данном районе. К жк прилегают фуд сити, Николо-Хованское кладбище с крематорием и свалка Саларьево. Сейчас в данном районе экологическая катастрофа, в Николо-Хованский пруд, который прилегает к жк сливают хим отходы. Содержание...
Я не вижу плюсов, когда в 21 веке застройщик и власть ради денег готовы спокойно спать, зная что травят людей
Здесь травят людей, бегите от данного жк, у жителей тошнота и головная боль",1,А101,Otzovik
D-Gross,2019-09-14,"Живем здесь 3 мес. и последние 3 недели не живём, а задыхаемся от вони местного пруда, в который сливают кажется все возможные отходы и всю таблицу Менделеева. Окна ночью открыть невозможно, соседи бьются, но ничего...
Красивый ЖК и много магазинов
Задыхаемся! Превышение сероводорода в 1000 раз!",1,А101,Otzovik
Armor3232,2019-09-05,"вносят значительные изменения в существующие проекты, инженерию. Качество жилья, как и у других было только на первых корпусах, далее экономия на всем. Аффилированные управляющие компании советского типа, проблем не решают. Подход един, максимально выкачать денег...
Качество жилья в самых первых корпусах было лучше чем, советских панелек, что строит такой же жадный затройщик ПИК по соседству.
обман. не сдерживают обязательства, задерживают сроки.",1,А101,Otzovik
Аноним2513262,2019-07-17,"После получения денег забивает на дольщиков. Ни на один вопрос по срокам сдачи домов не отвечает, а просто блокирует в социальных сетях. Не покупайте у А101 квартиры, если не хотите получить ужасного качества квартиру и...
нет
все написано в тексте отзыва",1,А101,Otzovik
trodasha,2018-10-05,"Застройщика А 101 нашла в блоке рекламы в соц. сети. Решила заглянуть на сайт и посмотреть данного застройщика. Все объекты А 101 нетипичны, интересны и ""никак у всех"". Решили с мужем съездить на разведку, строящегося...
приятный персонал, доступность и прозрачность деятельности
явных минусов не выявлено",3,А101,Otzovik
Андрей Ан,2020-03-17,"Два года заливает кладовку и никому нет дела. Управляющая компания А101 комфорт Испанские кварталы ничего не делает и только ставит палки в колеса. Надо ставить вопрос о смене управляющей компании...
Нет
Множество ! Работать не хотят, все руководство ушло на карантин за наш счёт без них вопросы не решаются .",1,А101,Otzovik
Viki11111111111,2019-10-18,"Начну сначала, купили квартиру своей мечты, мы молодая семья с двумя детьми, школа строится но не факт что туда попадёшь, т. к много желающих, 2 больших жк и одна школа ! но я сейчас не...
Дворы красивые
Жадность и алчность",1,А101,Otzovik
sokolovsa06,2019-05-13,"В соответствии с устыми разъяснениями я оплачивал сумму договора раньше графика платежей. Мне было обещано, что будет произведен перерасчёт Конечную сумму менеджер пересматривал 3 раза. Только после того, как по моему требованию мне был предоставлен...
Относительная дешевизна
Всем менеджерам надо в сексшопе работать чтобы спрашивать За каким х припёрся?",1,А101,Otzovik
dilena,2020-03-18,"Присматриваю квартиру в этой компании. Ездила на объект, общалась в менеджерами. Что по квартирам, то особого восторга не вызвали. Метро далеко. Стоимость явно завышена. Что самое неприятное во всей этой ситуации для меня лично, это...
Менеджеры
Все остпььное",2,А101,Otzovik
